category_id,category
139,hudobné nástroje > drevené dychové nástroje
140,hudobné nástroje > strunové nástroje
141,hudobné nástroje
142,médiá > noviny
143,médiá > Časopisy a katalógy
144,médiá > knihy
145,médiá > filmy a seriály
146,médiá > hudba
147,médiá
148,cestovné potreby a batožina > vaky na šaty
149,cestovné potreby a batožina > doplnky na cestovanie
150,cestovné potreby a batožina > kabelky a peňaženky > peňaženky
151,cestovné potreby a batožina > kabelky a peňaženky > Školské tašky
152,cestovné potreby a batožina > kabelky a peňaženky > kabelky crossbody
153,cestovné potreby a batožina > kabelky a peňaženky > taška tote
154,cestovné potreby a batožina > kabelky a peňaženky > kabelky
155,cestovné potreby a batožina > kabelky a peňaženky > listové kabelky
156,cestovné potreby a batožina > kabelky a peňaženky > Ľadvinky a tašky na opasok
157,cestovné potreby a batožina > kabelky a peňaženky
158,cestovné potreby a batožina > kufre
159,cestovné potreby a batožina > Športové tašky
160,cestovné potreby a batožina > súprava kufrov
161,cestovné potreby a batožina > kufríky a tašky na laptopy
162,cestovné potreby a batožina > batohy
163,cestovné potreby a batožina
164,umenie a remeslá > kreatívne potreby
165,umenie a remeslá > Šitie
166,umenie a remeslá > výšivky a výrobky z priadze
167,umenie a remeslá > výroba korálok a šperkov
168,umenie a remeslá > umelecké potreby
169,umenie a remeslá
170,autodiely a príslušenstvo > diely a príslušenstvo pre prívesy
171,autodiely a príslušenstvo > diely a príslušenstvo pre powersports
172,autodiely a príslušenstvo > diely a príslušenstvo pre obytné vozidlá a karavany
173,autodiely a príslušenstvo > autodiely a príslušenstvo
174,autodiely a príslušenstvo > lodné diely a príslušenstvo
175,autodiely a príslušenstvo > motocyklové diely a príslušenstvo
176,autodiely a príslušenstvo > autonáradie
177,autodiely a príslušenstvo
178,starožitnosti a zberateľstvo > Športové zberateľské predmety
179,starožitnosti a zberateľstvo > zberateľské domáce potreby
180,starožitnosti a zberateľstvo > zberateľská elektronika
181,starožitnosti a zberateľstvo > zberateľské mince a bankovky
182,starožitnosti a zberateľstvo > známky pre zberateľov
183,starožitnosti a zberateľstvo > zberateľský nábytok
184,starožitnosti a zberateľstvo > zberateľské spotrebiče
185,starožitnosti a zberateľstvo > zberateľské hračky
186,starožitnosti a zberateľstvo
187,produkty pre novorodencov > kŕmenie detí
188,produkty pre novorodencov > prevoz detí > detské nosiče
189,produkty pre novorodencov > prevoz detí > kočíky a príslušenstvo
190,produkty pre novorodencov > prevoz detí > autosedačky a príslušenstvo
191,produkty pre novorodencov > prevoz detí
192,produkty pre novorodencov > zdravie a bezpečie detí
193,produkty pre novorodencov > kúpeľ pre bábätká
194,produkty pre novorodencov > hračky > centrá aktivít a zabávači
195,produkty pre novorodencov > hračky > hračky pre bábätká
196,produkty pre novorodencov > hračky
197,produkty pre novorodencov > plienky a nočníky
198,produkty pre novorodencov > nábytok pre bábätká > posteľná bielizeň pre bábätká
199,produkty pre novorodencov > nábytok pre bábätká > zariadenie izby bábätka
200,produkty pre novorodencov > nábytok pre bábätká > nábytok pre bábätká
201,produkty pre novorodencov > nábytok pre bábätká
202,produkty pre novorodencov
203,elektronika > prenosné audio a video
204,elektronika > audio a video v domácnosti
205,elektronika > zabezpečenie a automatizácia domácnosti
206,elektronika > mobily a inteligentné hodinky > mobily
207,elektronika > mobily a inteligentné hodinky > doplnky pre mobily a inteligentné hodinky
208,elektronika > mobily a inteligentné hodinky > smart hodinky
209,elektronika > mobily a inteligentné hodinky
210,elektronika > projektory
211,elektronika > fotoaparáty > Ďalekohľady a teleskopy
212,elektronika > fotoaparáty > filmové kamery
213,elektronika > fotoaparáty > príslušenstvo pre fotoaparáty
214,elektronika > fotoaparáty > kamerové drony
215,elektronika > fotoaparáty > digitálne fotoaparáty
216,elektronika > fotoaparáty > videokamery
217,elektronika > fotoaparáty
218,elektronika > televízory a monitory > televízory
219,elektronika > televízory a monitory > počítačové monitory
220,elektronika > televízory a monitory
221,elektronika > softvér
222,elektronika > tlačidlá a skenery
223,elektronika > konzoly pre videohry a videohry > príslušenstvo pre videohry
224,elektronika > konzoly pre videohry a videohry > videoherné konzoly
225,elektronika > konzoly pre videohry a videohry > videohry
226,elektronika > konzoly pre videohry a videohry
227,elektronika > počítače a tablety > tablety a čítačky e-kníh
228,elektronika > počítače a tablety > siete a servery
229,elektronika > počítače a tablety > počítačové komponenty a hardvér
230,elektronika > počítače a tablety > notebooky
231,elektronika > počítače a tablety > počítače
232,elektronika > počítače a tablety
233,elektronika > doplnky > externé zariadenia pre počítače
234,elektronika > doplnky > batérie a iné zdroje energie
235,elektronika > doplnky > prázdne médiá
236,"elektronika > doplnky > káble, nabíjačky a adaptéry"
237,elektronika > doplnky
238,elektronika
239,zdravie a krása > zdravie > Ústna starostlivosť
240,zdravie a krása > zdravie > prvá pomoc
241,zdravie a krása > zdravie > dámska hygiena
242,zdravie a krása > zdravie > starostlivosť o zrak
243,zdravie a krása > zdravie > masáž
244,zdravie a krása > zdravie > holiace strojčeky na vlasy
245,zdravie a krása > zdravie
246,zdravie a krása > krása > starostlivosť o pleť > opaľovacie oleje a krémy
247,zdravie a krása > krása > starostlivosť o pleť > balzamy a prípravky na pery
248,zdravie a krása > krása > starostlivosť o pleť > masky a peeling
249,zdravie a krása > krása > starostlivosť o pleť > exfoliátory a peelingy
250,zdravie a krása > krása > starostlivosť o pleť > pleťové mlieka a hydratačné krémy
251,zdravie a krása > krása > starostlivosť o pleť > náplasti na čistenie pleti
252,zdravie a krása > krása > starostlivosť o pleť > nočná starostlivosť
253,zdravie a krása > krása > starostlivosť o pleť > opaľovacie krémy
254,zdravie a krása > krása > starostlivosť o pleť > Čistiace kefky na pleť
255,zdravie a krása > krása > starostlivosť o pleť > prípravky na akné a problematickú pleť
256,zdravie a krása > krása > starostlivosť o pleť > Čistiace prípravky a pleťové toniká
257,zdravie a krása > krása > starostlivosť o pleť
258,zdravie a krása > krása > starostlivosť o nechty > pemzy
259,zdravie a krása > krása > starostlivosť o nechty > lak a ozdoby na nechty
260,zdravie a krása > krása > starostlivosť o nechty > nástroje na nechty
261,zdravie a krása > krása > starostlivosť o nechty > umelé nechty a doplnky
262,zdravie a krása > krása > starostlivosť o nechty
263,zdravie a krása > krása > mejkap > pomôcky a príslušenstvo na mejkap
264,zdravie a krása > krása > mejkap > mejkap na pery > prípravky na zväčšenie objemu pier
265,zdravie a krása > krása > mejkap > mejkap na pery > lesk na pery
266,zdravie a krása > krása > mejkap > mejkap na pery > kontúrovacie ceruzky na pery
267,zdravie a krása > krása > mejkap > mejkap na pery > lesky na pery
268,zdravie a krása > krása > mejkap > mejkap na pery > rúž
269,zdravie a krása > krása > mejkap > mejkap na pery
270,zdravie a krása > krása > mejkap > mejkapové súpravy a balíčky
271,zdravie a krása > krása > mejkap > mejkap na tvár > základy
272,zdravie a krása > krása > mejkap > mejkap na tvár > tvárové púdre
273,zdravie a krása > krása > mejkap > mejkap na tvár > lícenka
274,zdravie a krása > krása > mejkap > mejkap na tvár > bronzery a rozjasňovače
275,zdravie a krása > krása > mejkap > mejkap na tvár > podkladová báza na tvár
276,zdravie a krása > krása > mejkap > mejkap na tvár > korektory
277,"zdravie a krása > krása > mejkap > mejkap na tvár > bb, cc a abecedné krémy"
278,zdravie a krása > krása > mejkap > mejkap na tvár
279,zdravie a krása > krása > mejkap > očný mejkap > produkty na obočie
280,zdravie a krása > krása > mejkap > očný mejkap > ceruzky na oči
281,zdravie a krása > krása > mejkap > očný mejkap > riasenky
282,zdravie a krása > krása > mejkap > očný mejkap > očné tiene
