category_id,category
90,Αθλητικά είδη > Υπαίθρια  αναψυχή > Κάμπινγκ και πεζοπορία
91,Αθλητικά είδη > Υπαίθρια  αναψυχή
92,Αθλητικά είδη
93,Είδη για κατοικίδια > Καλάθια μεταφοράς και μέσα περιορισμού κατοικιδίων
94,Είδη για κατοικίδια > Είδη περιποίησης για κατοικίδια
95,Είδη για κατοικίδια > Είδη για μικρά ζώα
96,Είδη για κατοικίδια > Είδη σίτισης και ποτίσματος κατοικιδίων
97,Είδη για κατοικίδια > Είδη για ερπετά και αμφίβια
98,"Είδη για κατοικίδια > Περιλαίμια, σαγές και λουριά για κταοικίδια"
99,Είδη για κατοικίδια > Σκάλες και ράμπες για κατοικίδια
100,Είδη για κατοικίδια > Προϊόντα για πουλιά
101,Είδη για κατοικίδια > Φροντίδα και υγεία κατοικιδίων
102,Είδη για κατοικίδια > Κρεβάτια και υποστρώματα για κατοικίδια
103,Είδη για κατοικίδια > Προϊόντα για ψάρια
104,Είδη για κατοικίδια > Προϊόντα για γάτες
105,Είδη για κατοικίδια > Προϊόντα για σκύλους
106,Είδη για κατοικίδια
107,Βεράντα και κήπος > Εξοπλισμός ποτίσματος
108,Βεράντα και κήπος > Τεχνητές  λίμνες και συστήματα νερού
109,Βεράντα και κήπος > Ηλεκτρολογικός εξοπλισμός για εξωτερική χρήση
110,Βεράντα και κήπος > Εξωτερικός φωτισμός
111,Βεράντα και κήπος > Ψησταριές και μαγείρεμα εξωτερικού χώρου
112,"Βεράντα και κήπος > Φυτά, σπόροι και βολβοί"
113,Βεράντα και κήπος > Έπιπλα εξωτερικού χώρου
114,Βεράντα και κήπος > Πισίνες και σπα
115,"Βεράντα και κήπος > Φροντίδα φυτών, χώμα και αξεσουάρ"
116,Βεράντα και κήπος > Διακόσμηση κήπου
117,Βεράντα και κήπος > Εργαλεία και εξοπλισμός κήπου
118,Βεράντα και κήπος
119,Αναλώσιμα γραφείου > Αναλώσιμα γραφής
120,Αναλώσιμα γραφείου > Πίνακες παρουσίασης και προβολής
121,Αναλώσιμα γραφείου > Συρραπτικά και διακορευτές
122,Αναλώσιμα γραφείου > Βιντεοπροβολείς
123,Αναλώσιμα γραφείου > Ταινίες και κόλλες
124,Αναλώσιμα γραφείου > Αρχειοθέτηση και αποθήκευση
125,Αναλώσιμα γραφείου > Κλιπ και συνδετήρες
126,Αναλώσιμα γραφείου > Ετικέτες
127,Αναλώσιμα γραφείου > Ημερολόγια και ατζέντες
128,Αναλώσιμα γραφείου > Ντοσιέ και αξεσουάρ
129,Αναλώσιμα γραφείου > Εξοπλισμός και μηχανήματα γραφείου.
130,Αναλώσιμα γραφείου > Είδη αλληλογραφίας
131,Αναλώσιμα γραφείου > Προϊόντα χαρτιού
132,Αναλώσιμα γραφείου
133,Μουσικά όργανα > Επαγγελματικός εξοπλισμός ήχου
134,Μουσικά όργανα > Αξεσουάρ μουσικής
135,Μουσικά όργανα > Κιθάρες και μπάσα
136,Μουσικά όργανα > Χάλκινα όργανα
137,Μουσικά όργανα > Ντραμς και κρουστά
138,Μουσικά όργανα > Πιάνα και πλήκτρα
